0 0 0 0 0
10000000.000000 3.599129 2.190037 1.389021 1.036771 
20000000.000000 7.161917 4.420370 2.768758 1.973740 
30000000.000000 9.115200 6.571423 4.087594 2.936712 
40000000.000000 12.139816 8.838790 5.455805 3.874201 
50000000.000000 15.165968 11.051649 6.831974 4.843189 
60000000.000000 18.225527 13.248198 8.183582 5.798084 
70000000.000000 21.267519 15.482164 9.545247 6.771991 
80000000.000000 24.263412 17.589914 10.907110 7.754375 
